family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,0,Okay,0.9897187948226929,0.06640253216028214,1,Okay,0.9897187948226929,Okay|Alright|Okay|Alright|Hmm
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,1,",",0.9995008707046509,0.008524003438651562,1,",",0.9995008707046509,",|:|.|ed|so"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,2,the,0.6727430820465088,0.891772985458374,2,the,0.6727430820465088,the|let|so|I|maybe
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,3,user,0.9993688464164734,0.006943141110241413,1,user,0.9993688464164734,user|sentence|person|question|assistant
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,4,wrote,0.3757619559764862,1.592038631439209,4,started,0.3876899182796478,started|wrote|provided|'s|has
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,5,"""",0.9126169681549072,0.38772517442703247,1,"""",0.9126169681549072,"""|,|:|a|the"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,6,She,0.9997583031654358,0.0028484731446951628,1,She,0.9997583031654358,She|she|She|I|He
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,7,was,0.9999716281890869,0.0004451697750482708,1,was,0.9999716281890869,was|wasn|wanted|Was|'s
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,8,so,0.9998631477355957,0.0019454056164249778,1,so,0.9998631477355957,so|angry|too|she|not
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,9,angry,0.9989150762557983,0.012084919027984142,1,angry,0.9989150762557983,angry|anger|mad|hungry|ang
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,10,she,0.9998273253440857,0.0020823748782277107,1,she,0.9998273253440857,"she|,|that|...""|he"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,11,wanted,0.9990807771682739,0.00943224597722292,1,wanted,0.9990807771682739,wanted|wants|want|wanting|wanted
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,12,to,0.9996322393417358,0.004570145159959793,1,to,0.9996322393417358,"to|...""|""|.""|""."
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,13,""".",0.5399369597434998,1.0946439504623413,2,""".",0.5399369597434998,""".|""|...""|.""|..."
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,14,They,0.5778375864028931,1.2789726257324219,3,They,0.5778375864028931,They|I|Hmm|Let|That
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,15,cut,0.019710099324584007,0.7204324007034302,2,probably,0.8512928485870361,probably|might|stopped|cut|need
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,16,it,0.5981114506721497,0.7448794841766357,2,it,0.5981114506721497,it|off|the|their|that
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,17,off,0.9993471503257751,0.005764516070485115,1,off,0.9993471503257751,off|short|there|mid|of
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,18,",",0.7501633763313293,0.8931528925895691,2,",",0.7501633763313293,",|there|.|mid|at"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,19,so,0.8466377854347229,0.5969827175140381,1,so,0.8466377854347229,so|probably|maybe|but|right
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,20,maybe,0.27579379081726074,0.7015957832336426,2,I,0.7042641043663025,I|maybe|they|probably|my
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,21,they,0.9909757971763611,0.05966317653656006,1,they,0.9909757971763611,they|it|I|the|their
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,22,'re,0.6829632520675659,1.186507225036621,3,'re,0.6829632520675659,'re|were|want|need|started
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,23,asking,0.27856624126434326,1.8829947710037231,6,looking,0.32062777876853943,looking|asking|trying|thinking|not
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,24,how,0.032132338732481,0.810463011264801,2,for,0.8032073974609375,for|me|about|how|to
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,25,to,0.9790626764297485,0.1447984278202057,1,to,0.9790626764297485,to|it|the|someone|that
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,26,complete,0.8050122261047363,0.5736269950866699,1,complete,0.8050122261047363,complete|finish|continue|fill|complete
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,27,this,0.11090606451034546,1.0996099710464478,3,that,0.43184149265289307,that|the|this|it|a
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,28,sentence,0.9788795113563538,0.12478058785200119,1,sentence,0.9788795113563538,sentence|phrase|thought|.|?
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,29,.,0.4699150025844574,1.3255822658538818,3,.,0.4699150025844574,".|or|?|,|appropriately"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,30,Let,0.8336822390556335,0.6488094329833984,1,Let,0.8336822390556335,Let|I|The|First|Common
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,31,me,0.9889246821403503,0.06179869547486305,1,me,0.9889246821403503,me|'s|them|see|me
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,32,think,0.9118512868881226,0.35897964239120483,1,think,0.9118512868881226,think|see|start|check|consider
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,33,.,0.295138418674469,1.3106706142425537,3,about,0.4790569543838501,about|.|of|.|...
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,34,First,0.07335712760686874,1.1966450214385986,3,The,0.7293944358825684,"The|Common|First|When|"""
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,35,",",0.9999397993087769,0.0008181050070561469,1,",",0.9999397993087769,",|I|possibility|step|sentence"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,36,I,0.9167525768280029,0.43403851985931396,1,I,0.9167525768280029,I|the|why|what|common
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,37,should,0.4337563216686249,0.6890867352485657,1,need,0.5657248497009277,need|should|'ll|can|want
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,38,consider,0.8856894969940186,0.5355343222618103,1,consider,0.8856894969940186,consider|figure|check|acknowledge|understand
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,39,possible,0.1080465093255043,1.2197091579437256,3,the,0.5750383734703064,the|common|possible|what|different
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,40,endings,0.8774729371070862,0.6882247924804688,1,endings,0.8774729371070862,endings|ways|complet|contexts|options
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,41,.,0.017729733139276505,1.092713713645935,2,.,0.5963740348815918,.|that|based|for|.
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,42,Possible,0.09141497313976288,2.716249704360962,15,The,0.3789045214653015,"The|Common|Hmm|Possible|"""
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,43,options,0.3192978501319885,2.0761401653289795,7,options,0.3192978501319885,options|endings|directions|complet|actions
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,44,:,0.3867747187614441,1.4188448190689087,4,could,0.3990522623062134,could|:|are|include|might
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,45,destroy,0.0262309443205595,3.9910106658935547,54,"""",0.3884841203689575,"""|She|Maybe|destroy|break"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,46,something,0.8216654658317566,0.7139351963996887,2,something,0.8216654658317566,"something|things|,|everything|the"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,47,",",0.9406635761260986,0.25871574878692627,1,",",0.9406635761260986,",|?|(|important|."
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,48,speak,0.02211480401456356,2.9625496864318848,19,scream,0.2958928048610687,scream|cry|hurt|hit|harm
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,0,49,out,0.18481102585792542,2.6605772972106934,14,loudly,0.3193248212337494,"loudly|out|,|harsh|aloud"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,0,Okay,0.9897187948226929,0.06640253216028214,1,Okay,0.9897187948226929,Okay|Alright|Okay|Alright|Hmm
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,1,",",0.9995008707046509,0.008524003438651562,1,",",0.9995008707046509,",|:|.|ed|so"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,2,let,0.16486279666423798,0.891772985458374,2,the,0.6727430820465088,the|let|so|I|maybe
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,3,'s,0.6822282671928406,0.6296088099479675,1,'s,0.6822282671928406,'s|me|the|see|try
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,4,see,0.7036284804344177,0.7142829895019531,2,see,0.7036284804344177,see|tackle|try|start|break
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,5,.,0.964210033416748,0.20643624663352966,1,.,0.964210033416748,.|what|here|the|...
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,6,The,0.9998898506164551,0.0013402331387624145,1,The,0.9998898506164551,"The|I|""|User|Someone"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,7,user,0.9901628494262695,0.06192370876669884,1,user,0.9901628494262695,user|sentence|phrase|query|original
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,8,provided,0.18823155760765076,1.2944406270980835,3,wrote,0.5532432794570923,wrote|started|provided|'s|starts
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,9,the,0.8760764598846436,0.43645375967025757,1,the,0.8760764598846436,"the|a|an|""|this"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,10,sentence,0.418131947517395,1.5840332508087158,4,sentence,0.418131947517395,sentence|phrase|query|input|prompt
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,11,"""",0.47372278571128845,1.0521068572998047,2,"""",0.47372278571128845,"""|:|fragment|,|fragments"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,12,She,0.9999196529388428,0.0009996399749070406,1,She,0.9999196529388428,She|She|she|He|Her
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,13,was,0.9999747276306152,0.0004022133653052151,1,was,0.9999747276306152,was|wasn|wanted|Was|is
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,14,so,0.9999215602874756,0.0011325866216793656,1,so,0.9999215602874756,so|angry|too|she|very
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,15,angry,0.9990679621696472,0.010905848816037178,1,angry,0.9990679621696472,angry|anger|mad|ang|hungry
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,16,she,0.9997772574424744,0.002501934301108122,1,she,0.9997772574424744,"she|that|,|...""|her"
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,17,wanted,0.9993545413017273,0.007081782445311546,1,wanted,0.9993545413017273,wanted|wants|want|wanting|couldn
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,18,to,0.999494194984436,0.005850572604686022,1,to,0.999494194984436,"to|...""|""|a|"""
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,19,"...""",0.1212812289595604,0.442403107881546,1,"""",0.868582010269165,"""|...""|"".|.""|,"""
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,20,and,0.9985163807868958,0.013282892294228077,1,and,0.9985163807868958,and|but|which|followed|with
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,21,wants,0.42190325260162354,2.1836986541748047,8,wants,0.42190325260162354,wants|they|asked|stopped|then
olmo-think,ego,complete,allenai/Olmo-3-7B-Think-SFT,anger,1,22,me,0.8178369998931885,0.7665224075317383,2,me,0.8178369998931885,me|to|a|help|my
